location,type,subtype,price,room_number,area,kitchen_equipped,furnished,fireplace,terrace,terrace_area,garden,garden_area,land_surface,facade_count,swimming_pool,building_condition,Commune,Sous_Commune,Commune_Principale,Province,Region,median_terrace_area,median_garden_area,median_facade,type_num,AS_NEW,GOOD,JUST_RENOVATED,TO_BE_DONE_UP,TO_RENOVATE,TO_RESTORE,reg_BRUXELLES,reg_VLAANDEREN,reg_WALLONIE,ANVERS,BRABANT FLAMAND,BRABANT WALLON,BRUXELLES,FLANDRE-OCCIDENTALE,FLANDRE-ORIENTALE,HAINAUT,LIEGE,LIMBOURG,LUXEMBOURG,NAMUR
5570,HOUSE,HOUSE,169000,4,110,1,0,0,1,55,0,,172,2,0,GOOD,Beauraing,Non,BEAURAING,NAMUR,WALLONIE,55,55,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2400,HOUSE,HOUSE,165000,3,127,1,0,0,0,,0,,533,4,0,,Mol,Non,MOL,ANVERS,VLAANDEREN,16,16,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9890,HOUSE,HOUSE,825000,0,650,0,1,1,0,,1,150,724,,0,,Gavere,Non,GAVERE,FLANDRE-ORIENTALE,VLAANDEREN,16,16,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1180,APARTMENT,APARTMENT,390500,3,120,1,0,0,1,9,0,,,2,0,AS_NEW,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES,9,9,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7090,HOUSE,MANSION,695000,5,323,1,0,1,0,,1,,8100,4,0,TO_BE_DONE_UP,Braine-Le-Comte,Non,BRAINE-LE-COMTE,HAINAUT,WALLONIE,16,200,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3001,APARTMENT,APARTMENT,415000,2,105,1,1,0,1,,0,,,,0,GOOD,Heverlee,Oui,LEUVEN,BRABANT FLAMAND,VLAANDEREN,16,16,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
7600,HOUSE,HOUSE,85000,3,214,0,0,0,1,,0,,220,2,0,TO_RENOVATE,Péruwelz,Non,PÉRUWELZ,HAINAUT,WALLONIE,16,16,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1410,APARTMENT,APARTMENT,293000,1,71,1,0,0,1,50,0,,,4,0,JUST_RENOVATED,Waterloo,Non,WATERLOO,BRABANT WALLON,WALLONIE,50,50,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2000,APARTMENT,LOFT,475000,2,150,1,0,0,1,8,0,,,2,0,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN,8,8,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6940,HOUSE,HOUSE,729000,7,410,1,0,0,1,40,1,1485,1485,4,0,AS_NEW,Durbuy,Non,DURBUY,LUXEMBOURG,WALLONIE,40,40,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8600,HOUSE,HOUSE,339000,4,160,1,0,0,0,,1,426,528,3,0,,Diksmuide,Non,DIKSMUIDE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1180,HOUSE,HOUSE,890000,5,270,0,0,0,0,,1,,720,,0,,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES,16,200,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,APARTMENT,APARTMENT,285000,1,60,1,0,0,0,,0,,,2,0,AS_NEW,Bruxelles,Non,BRUXELLES,BRUXELLES,BRUXELLES,16,16,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9000,APARTMENT,APARTMENT,287000,1,54,0,0,0,1,6,0,,,,0,AS_NEW,Gent,Non,GENT,FLANDRE-ORIENTALE,VLAANDEREN,6,6,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1000,HOUSE,EXCEPTIONAL_PROPERTY,495000,4,129,1,0,0,1,10,1,30,0,2,0,AS_NEW,Bruxelles,Non,BRUXELLES,BRUXELLES,BRUXELLES,10,10,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8370,APARTMENT,APARTMENT,180000,2,76,0,0,0,0,,0,,,2,0,GOOD,Blankenberge,Non,BLANKENBERGE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8400,APARTMENT,APARTMENT,325000,3,101,1,0,0,1,,0,,,,0,JUST_RENOVATED,Oostende,Non,OOSTENDE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9300,APARTMENT,PENTHOUSE,294652,2,105,0,0,0,1,35,0,,,,0,,Aalst,Non,AALST,FLANDRE-ORIENTALE,VLAANDEREN,35,35,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2590,APARTMENT,GROUND_FLOOR,291000,3,115,1,0,0,1,17,1,67,,,0,,Berlaar,Non,BERLAAR,ANVERS,VLAANDEREN,17,17,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8770,APARTMENT,APARTMENT,585000,3,190,0,0,0,1,,0,,,,0,AS_NEW,Ingelmunster,Non,INGELMUNSTER,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9000,HOUSE,HOUSE,525000,4,180,1,0,0,0,,1,40,200,,0,GOOD,Gent,Non,GENT,FLANDRE-ORIENTALE,VLAANDEREN,16,16,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
7090,APARTMENT,APARTMENT,281000,3,132,1,0,0,1,28,0,,,3,0,AS_NEW,Braine-Le-Comte,Non,BRAINE-LE-COMTE,HAINAUT,WALLONIE,28,28,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5100,APARTMENT,APARTMENT,220000,1,70,1,0,0,0,,1,,,2,0,,Dave,Oui,NAMUR,NAMUR,WALLONIE,16,200,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1150,APARTMENT,APARTMENT,600000,3,175,1,0,0,1,8,0,,,2,0,GOOD,Woluwe-Saint-Pierre,Non,WOLUWE-SAINT-PIERRE,BRUXELLES,BRUXELLES,8,8,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
6640,HOUSE,HOUSE,285000,5,232,1,0,0,1,,0,,3499,4,0,GOOD,Vaux-Sur-Sûre,Non,VAUX-SUR-SÛRE,LUXEMBOURG,WALLONIE,16,16,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1970,APARTMENT,APARTMENT,256500,1,63,1,0,0,1,30,0,,,2,0,,Wezembeek-Oppem,Non,WEZEMBEEK-OPPEM,BRABANT FLAMAND,VLAANDEREN,30,30,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4000,APARTMENT,APARTMENT,787000,2,175,1,1,0,1,11,0,,,2,0,AS_NEW,Liège,Non,LIÈGE,LIEGE,WALLONIE,11,11,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9070,HOUSE,HOUSE,314000,3,151,0,0,1,0,,0,,196,,0,GOOD,Destelbergen,Non,DESTELBERGEN,FLANDRE-ORIENTALE,VLAANDEREN,16,16,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1495,HOUSE,HOUSE,275000,3,165,1,0,0,1,,1,600,0,,0,GOOD,Villers-La-Ville,Non,VILLERS-LA-VILLE,BRABANT WALLON,WALLONIE,16,16,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1050,APARTMENT,LOFT,685000,4,189,1,0,0,1,32,0,,,2,0,JUST_RENOVATED,Ixelles,Non,IXELLES,BRUXELLES,BRUXELLES,32,32,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7100,HOUSE,HOUSE,250000,4,146,1,0,0,1,30,1,350,500,4,0,AS_NEW,La Louvière,Non,LA LOUVIÈRE,HAINAUT,WALLONIE,30,30,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7090,APARTMENT,APARTMENT,177000,2,85,1,0,0,1,11,0,,,2,0,AS_NEW,Braine-Le-Comte,Non,BRAINE-LE-COMTE,HAINAUT,WALLONIE,11,11,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1500,APARTMENT,APARTMENT,334310,2,111,1,0,0,1,19,0,,,2,0,AS_NEW,Halle,Non,HALLE,BRABANT FLAMAND,VLAANDEREN,19,19,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1180,APARTMENT,APARTMENT,595000,2,124,1,0,0,1,12,0,,,2,0,AS_NEW,Uccle,Non,UCCLE,BRUXELLES,BRUXELLES,12,12,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8630,HOUSE,HOUSE,245000,3,155,0,0,0,0,,0,,500,4,0,,Veurne,Non,VEURNE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4500,APARTMENT,PENTHOUSE,369000,4,222,1,0,0,1,7,0,,,,0,JUST_RENOVATED,Huy,Non,HUY,LIEGE,WALLONIE,7,7,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8880,HOUSE,HOUSE,370000,3,213,1,0,0,0,,1,,1008,,0,AS_NEW,Ledegem,Non,LEDEGEM,FLANDRE-OCCIDENTALE,VLAANDEREN,16,200,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1831,APARTMENT,APARTMENT,250314,2,98,1,0,0,1,,0,,,2,0,,Diegem,Oui,MACHELEN,BRABANT FLAMAND,VLAANDEREN,16,16,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2018,APARTMENT,APARTMENT,349500,2,115,1,0,0,1,11,0,,,,0,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN,11,11,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8430,APARTMENT,APARTMENT,160000,2,55,1,0,0,1,15,0,,,2,0,AS_NEW,Middelkerke,Non,MIDDELKERKE,FLANDRE-OCCIDENTALE,VLAANDEREN,15,15,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6762,HOUSE,HOUSE,230000,5,180,1,0,0,0,,0,,742,3,0,,Saint-Mard,Oui,VIRTON,LUXEMBOURG,WALLONIE,16,16,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1150,HOUSE,HOUSE,795000,4,240,1,0,0,1,16,1,70,146,4,0,,Woluwe-Saint-Pierre,Non,WOLUWE-SAINT-PIERRE,BRUXELLES,BRUXELLES,16,16,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8300,APARTMENT,APARTMENT,1150000,3,73,1,0,0,0,,0,,,2,0,AS_NEW,Knokke,Oui,KNOKKE-HEIST,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1040,HOUSE,HOUSE,725000,6,250,1,0,0,0,,0,,80,,0,GOOD,Etterbeek,Non,ETTERBEEK,BRUXELLES,BRUXELLES,16,16,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1040,APARTMENT,APARTMENT,275000,2,95,0,0,0,1,3,0,,,2,0,TO_BE_DONE_UP,Etterbeek,Non,ETTERBEEK,BRUXELLES,BRUXELLES,3,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9800,APARTMENT,DUPLEX,229000,2,107,1,0,0,1,,0,,,,0,AS_NEW,Deinze,Non,DEINZE,FLANDRE-ORIENTALE,VLAANDEREN,16,16,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8400,APARTMENT,APARTMENT,239000,1,45,1,0,0,0,,0,,,2,0,AS_NEW,Oostende,Non,OOSTENDE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2627,HOUSE,HOUSE,319000,3,145,1,0,0,0,,0,,180,3,0,,Schelle,Non,SCHELLE,ANVERS,VLAANDEREN,16,16,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1200,APARTMENT,APARTMENT,345000,2,92,1,0,0,1,9,0,,,2,0,GOOD,Woluwe-Saint-Lambert,Non,WOLUWE-SAINT-LAMBERT,BRUXELLES,BRUXELLES,9,9,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3000,APARTMENT,APARTMENT,355000,2,88,0,0,0,1,9,0,,,,0,AS_NEW,Leuven,Non,LEUVEN,BRABANT FLAMAND,VLAANDEREN,9,9,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9600,HOUSE,HOUSE,235000,4,180,1,0,0,0,,0,,180,,0,GOOD,Renaix,Non,RENAIX,FLANDRE-ORIENTALE,VLAANDEREN,16,16,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3000,APARTMENT,FLAT_STUDIO,199000,1,21,1,0,0,0,,0,,,2,0,JUST_RENOVATED,Leuven,Non,LEUVEN,BRABANT FLAMAND,VLAANDEREN,16,16,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1420,APARTMENT,PENTHOUSE,240000,1,100,1,0,0,1,14,0,,,3,0,TO_BE_DONE_UP,Braine-L'Alleud,Non,BRAINE-L'ALLEUD,BRABANT WALLON,WALLONIE,14,14,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9880,HOUSE,HOUSE,595000,5,400,1,0,0,1,,1,1000,1400,4,0,GOOD,Aalter,Non,AALTER,FLANDRE-ORIENTALE,VLAANDEREN,16,16,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6700,APARTMENT,APARTMENT,350000,3,104,1,0,0,1,,0,,,2,0,GOOD,Arlon,Non,ARLON,LUXEMBOURG,WALLONIE,16,16,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8430,APARTMENT,APARTMENT,199000,1,50,1,0,0,1,,0,,,,0,GOOD,Middelkerke,Non,MIDDELKERKE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8770,APARTMENT,APARTMENT,260000,2,100,0,0,0,1,32,0,,,,0,AS_NEW,Ingelmunster,Non,INGELMUNSTER,FLANDRE-OCCIDENTALE,VLAANDEREN,32,32,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8800,HOUSE,HOUSE,257450,3,140,0,0,0,0,,0,,313,3,0,AS_NEW,Roeselare,Non,ROESELARE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9940,HOUSE,HOUSE,440000,5,410,1,0,0,1,40,1,284,548,,0,TO_BE_DONE_UP,Evergem,Non,EVERGEM,FLANDRE-ORIENTALE,VLAANDEREN,40,40,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8850,HOUSE,HOUSE,329000,3,239,0,0,0,1,,1,,1173,,0,TO_RENOVATE,Ardooie,Non,ARDOOIE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,200,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8520,APARTMENT,APARTMENT,199000,3,100,1,0,0,1,,0,,,3,0,GOOD,Kuurne,Non,KUURNE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
3040,HOUSE,HOUSE,571269,3,228,1,0,0,0,,1,480,480,3,0,,Huldenberg,Non,HULDENBERG,BRABANT FLAMAND,VLAANDEREN,16,16,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3000,APARTMENT,APARTMENT,365000,1,65,1,0,0,1,,1,,,,0,,Leuven,Non,LEUVEN,BRABANT FLAMAND,VLAANDEREN,16,200,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8434,HOUSE,HOUSE,390990,3,156,0,0,0,0,,0,,814,3,0,,Lombardsijde,Oui,MIDDELKERKE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6860,HOUSE,EXCEPTIONAL_PROPERTY,881000,8,702,1,0,0,1,,0,,1136,4,0,AS_NEW,Léglise,Non,LÉGLISE,LUXEMBOURG,WALLONIE,16,16,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5310,HOUSE,VILLA,695000,5,330,1,0,0,1,130,1,1838,1838,4,1,AS_NEW,Eghezée,Non,EGHEZÉE,NAMUR,WALLONIE,130,130,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2500,APARTMENT,APARTMENT,295000,2,90,1,0,0,1,,0,,,,0,GOOD,Lier,Non,LIER,ANVERS,VLAANDEREN,16,16,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1500,HOUSE,HOUSE,334000,4,150,1,1,0,1,10,1,140,150,2,0,AS_NEW,Halle,Non,HALLE,BRABANT FLAMAND,VLAANDEREN,10,10,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8600,HOUSE,HOUSE,195000,4,140,1,0,0,1,,0,,221,2,0,GOOD,Diksmuide,Non,DIKSMUIDE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6183,HOUSE,HOUSE,149000,2,135,1,0,0,1,,0,,247,3,0,TO_BE_DONE_UP,Trazegnies,Oui,COURCELLES,HAINAUT,WALLONIE,16,16,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9402,APARTMENT,APARTMENT,174000,1,66,1,0,0,1,18,0,,,,0,AS_NEW,Meerbeke,Oui,NINOVE,FLANDRE-ORIENTALE,VLAANDEREN,18,18,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1060,APARTMENT,APARTMENT,235000,1,50,1,0,0,1,4,0,,,2,0,,Saint-Gilles,Non,SAINT-GILLES,BRUXELLES,BRUXELLES,4,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1030,APARTMENT,APARTMENT,285000,2,87,1,0,0,1,,0,,,2,0,GOOD,Schaerbeek,Non,SCHAERBEEK,BRUXELLES,BRUXELLES,16,16,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9600,HOUSE,HOUSE,259500,4,152,0,0,0,1,15,1,149,216,2,0,AS_NEW,Renaix,Non,RENAIX,FLANDRE-ORIENTALE,VLAANDEREN,15,15,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1330,APARTMENT,APARTMENT,250000,2,161,1,0,0,0,,0,,,,0,GOOD,Rixensart,Non,RIXENSART,BRABANT WALLON,WALLONIE,16,16,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4000,HOUSE,HOUSE,157000,3,116,1,0,0,1,55,0,,103,3,0,TO_BE_DONE_UP,Liège,Non,LIÈGE,LIEGE,WALLONIE,55,55,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4500,HOUSE,HOUSE,115000,4,125,0,0,0,0,,0,,0,2,0,TO_BE_DONE_UP,Huy,Non,HUY,LIEGE,WALLONIE,16,16,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4100,HOUSE,HOUSE,87500,2,70,0,0,0,1,15,0,,100,2,0,TO_BE_DONE_UP,Seraing,Non,SERAING,LIEGE,WALLONIE,15,15,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4052,HOUSE,HOUSE,165000,4,240,1,0,0,0,,0,,388,3,0,TO_RENOVATE,Beaufays,Oui,CHAUDFONTAINE,LIEGE,WALLONIE,16,16,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1070,APARTMENT,APARTMENT,285000,2,92,0,0,0,1,,1,,,2,0,AS_NEW,Anderlecht,Non,ANDERLECHT,BRUXELLES,BRUXELLES,16,200,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7180,HOUSE,HOUSE,195000,3,178,1,0,0,1,8,0,,0,2,0,JUST_RENOVATED,Seneffe,Non,SENEFFE,HAINAUT,WALLONIE,8,8,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9900,HOUSE,HOUSE,249500,3,266,1,0,0,1,,0,,0,2,0,TO_RENOVATE,Eeklo,Non,EEKLO,FLANDRE-ORIENTALE,VLAANDEREN,16,16,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8370,HOUSE,HOUSE,599000,6,252,1,0,0,1,,1,,277,,0,GOOD,Blankenberge,Non,BLANKENBERGE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,200,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1500,APARTMENT,APARTMENT,238000,2,96,0,0,0,0,,0,,,,0,,Halle,Non,HALLE,BRABANT FLAMAND,VLAANDEREN,16,16,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6200,HOUSE,HOUSE,80000,3,95,0,0,0,0,,0,,0,2,0,,Châtelet,Non,CHÂTELET,HAINAUT,WALLONIE,16,16,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4101,HOUSE,HOUSE,170000,2,93,1,0,0,1,20,0,,79,2,0,GOOD,Jemeppe-Sur-Meuse,Oui,SERAING,LIEGE,WALLONIE,20,20,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9070,APARTMENT,GROUND_FLOOR,442500,3,140,1,0,0,1,20,0,,,3,0,AS_NEW,Destelbergen,Non,DESTELBERGEN,FLANDRE-ORIENTALE,VLAANDEREN,20,20,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9000,APARTMENT,APARTMENT,292500,1,64,0,0,0,1,7,0,,,,0,AS_NEW,Gent,Non,GENT,FLANDRE-ORIENTALE,VLAANDEREN,7,7,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9900,HOUSE,HOUSE,265000,4,178,1,0,0,0,,1,,160,,0,AS_NEW,Eeklo,Non,EEKLO,FLANDRE-ORIENTALE,VLAANDEREN,16,200,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8770,APARTMENT,APARTMENT,595000,3,190,0,0,0,1,,0,,,,0,AS_NEW,Ingelmunster,Non,INGELMUNSTER,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2000,APARTMENT,APARTMENT,322000,1,78,1,0,0,0,,0,,,,0,AS_NEW,Antwerpen,Non,ANTWERPEN,ANVERS,VLAANDEREN,16,16,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9300,HOUSE,HOUSE,239000,3,170,0,0,0,1,,0,,180,2,0,GOOD,Aalst,Non,AALST,FLANDRE-ORIENTALE,VLAANDEREN,16,16,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1190,APARTMENT,APARTMENT,320000,2,94,0,0,0,1,4,0,,,2,0,TO_RENOVATE,Forest,Non,FOREST,BRUXELLES,BRUXELLES,4,4,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1435,APARTMENT,GROUND_FLOOR,295000,2,112,1,0,0,1,11,1,48,,,0,,Mont-Saint-Guibert,Non,MONT-SAINT-GUIBERT,BRABANT WALLON,WALLONIE,11,11,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1742,HOUSE,VILLA,368000,2,167,1,0,0,0,,0,,1071,,0,,Sint-Katherina-Lombeek,Oui,TERNAT,BRABANT FLAMAND,VLAANDEREN,16,16,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1160,APARTMENT,APARTMENT,425000,3,131,1,0,0,1,10,0,,,4,0,AS_NEW,Auderghem,Non,AUDERGHEM,BRUXELLES,BRUXELLES,10,10,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1650,APARTMENT,APARTMENT,178000,1,45,0,0,0,1,,0,,,,0,,Beersel,Non,BEERSEL,BRABANT FLAMAND,VLAANDEREN,16,16,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4670,APARTMENT,APARTMENT,299000,3,106,0,0,0,1,29,1,144,,,0,AS_NEW,Blégny,Non,BLÉGNY,LIEGE,WALLONIE,29,29,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1300,HOUSE,VILLA,530000,5,160,0,0,0,1,,0,,4234,4,0,TO_RENOVATE,Wavre,Non,WAVRE,BRABANT WALLON,WALLONIE,16,16,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9060,HOUSE,HOUSE,285000,3,241,1,0,0,1,30,1,,0,,0,TO_BE_DONE_UP,Zelzate,Non,ZELZATE,FLANDRE-ORIENTALE,VLAANDEREN,30,200,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9320,APARTMENT,APARTMENT,220000,3,106,0,0,0,1,,1,65,,,0,,Erembodegem,Oui,AALST,FLANDRE-ORIENTALE,VLAANDEREN,16,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8000,APARTMENT,APARTMENT,185000,2,95,1,0,0,0,,0,,,,0,TO_BE_DONE_UP,Brugge,Non,BRUGGE,FLANDRE-OCCIDENTALE,VLAANDEREN,16,16,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
